marca;modelo;pais;year_modelo;clase;sub_clase;tipo;avaluo;cilindraje;tipo_combustible
54;622;8;2020;0;47;0;14990.0;1497;3
239;4613;34;2020;2;22;0;39990.0;3198;0
239;4613;34;2020;2;22;0;39990.0;3200;0
242;439;0;2019;0;47;0;43992.0;1332;3
55;2700;22;2020;1;9;1;80490.0;7790;0
128;6835;8;2020;0;47;0;16490.0;1497;3
348;7322;34;2020;0;47;0;24990.0;1496;3
311;3535;8;2019;1;10;1;16792.0;2771;0
128;3209;8;2020;4;37;0;24990.0;1497;3
128;3198;8;2020;4;37;0;22990.0;1497;3
273;5463;14;2020;2;32;0;29990.0;1560;0
273;4968;14;2020;2;32;0;24990.0;1560;0
55;6507;5;2020;4;37;0;56499.0;2776;0
153;3023;11;2019;0;48;0;11192.0;1248;3
153;3023;11;2019;0;48;0;11192.0;1250;3
153;3025;11;2019;0;48;0;11992.0;1248;3
153;3025;11;2020;0;48;0;15490.0;1248;3
119;3106;8;2020;4;37;0;39990.0;1991;3
288;40;8;2019;5;41;0;1004.0;150;3
288;40;8;2019;5;41;0;1004.0;250;3
162;3364;8;2020;1;9;1;24690.0;2746;0
199;5474;23;2020;0;48;0;18990.0;1368;3
199;5474;23;2020;0;48;0;18990.0;1400;3
55;4729;22;2020;1;43;1;38090.0;2999;0
162;3413;8;2020;8;6;1;72890.0;9726;0
162;3409;8;2020;8;6;1;47990.0;6750;0
162;3358;8;2020;1;43;1;27390.0;2771;0
162;3359;8;2020;1;10;1;23890.0;2771;0
162;3356;8;2020;1;10;1;22990.0;2771;0
358;1862;8;2019;5;41;0;2048.0;223;3
4;568;8;2019;5;41;0;1272.0;200;3
4;567;8;2019;5;41;0;1280.0;200;3
4;565;8;2019;5;41;0;880.0;150;3
103;5284;8;2020;5;41;0;604.0;60;3
313;6008;28;2020;0;47;0;49990.0;2000;3
313;5366;28;2020;0;47;0;24629.0;1600;3
162;3316;8;2020;1;30;1;23950.0;2771;0
162;3317;8;2020;1;10;1;20990.0;2771;0
162;3318;8;2020;1;9;1;24790.0;2771;0
162;3319;8;2020;1;10;1;21690.0;2771;0
313;3914;28;2020;4;37;0;49999.0;2000;3
313;2436;28;2020;0;48;0;19990.0;1600;3
52;1558;8;2020;4;37;0;23990.0;1598;3
199;5037;10;2020;0;47;0;16999.0;1248;3
199;5036;10;2020;0;47;0;13999.0;998;3
196;6102;23;2020;1;10;1;100000.0;8300;0
103;5282;8;2020;5;41;0;1747.0;250;3
103;5283;8;2020;5;41;0;1612.0;250;3
103;5283;8;2020;5;41;0;1612.0;230;3
54;6349;8;2019;4;37;0;14392.0;1598;3
77;3754;23;2019;4;37;0;30392.0;2360;3
77;3754;23;2019;4;37;0;30392.0;2400;3
55;4770;22;2020;9;55;1;56990.0;5193;0
311;3494;8;2020;8;6;1;68990.0;9726;0
55;6488;23;2020;0;48;0;28999.0;1796;3
55;1088;8;2020;4;37;0;28999.0;1451;3
55;6486;23;2020;0;48;0;26999.0;1796;3
363;6858;19;2019;5;41;0;3120.0;150;3
363;6858;19;2019;5;41;0;3120.0;155;3
162;5611;8;2020;4;37;0;26990.0;1997;3
162;5625;8;2020;4;37;0;36990.0;1997;3
201;3872;8;2020;2;32;0;39990.0;2982;0
319;1914;8;2020;4;37;0;19990.0;1499;3
201;7174;8;2020;2;32;0;27990.0;2771;0
319;1915;8;2020;4;37;0;23990.0;1499;3
162;5601;8;2020;4;37;0;19990.0;1590;3
162;5601;8;2020;4;37;0;19990.0;1600;3
162;5593;8;2020;4;37;0;21990.0;1499;3
162;5593;8;2020;4;37;0;21990.0;1500;3
162;5610;8;2020;4;37;0;24990.0;1499;3
162;5594;8;2020;4;37;0;18990.0;1499;3
162;5609;8;2020;4;37;0;19990.0;1590;3
348;4654;20;2020;0;48;0;36990.0;2694;3
353;6414;8;2020;5;41;0;1900.0;150;3
165;4622;23;2019;4;37;0;39992.0;2359;3
353;6394;8;2020;5;41;0;2560.0;250;3
348;3449;34;2020;2;22;0;29990.0;2694;3
348;7320;34;2020;0;48;0;19990.0;1496;3
180;3467;8;2020;2;32;0;29900.0;2498;0
242;962;0;2019;0;47;0;71992.0;1991;3
55;4768;22;2020;1;9;1;51990.0;5193;0
55;2678;22;2020;3;15;1;66990.0;5193;0
242;5933;0;2020;6;5;1;78000.0;2143;0
162;3326;8;2020;2;22;0;28990.0;1997;3
162;3325;8;2020;2;22;0;29990.0;1997;3
162;3427;8;2020;2;32;0;29990.0;2771;0
134;2571;16;2019;5;41;0;31992.0;1868;3
353;6419;8;2019;5;41;0;3600.0;300;3
46;1849;35;2019;5;20;0;5360.0;250;3
46;5939;6;2019;5;53;0;23992.0;1330;3
55;4727;22;2020;1;43;1;35910.0;2999;0
29;2279;21;2019;5;21;0;5520.0;80;3
127;7169;8;2020;2;32;0;34000.0;2498;0
127;7166;8;2020;2;32;0;28900.0;2771;0
127;7170;8;2020;2;32;0;39500.0;2982;0
139;550;22;2020;6;2;1;69990.0;7684;0
233;5051;19;2019;2;7;0;23992.0;2179;3
24;4599;8;2020;9;55;1;91990.0;11596;0
24;4603;8;2020;8;6;1;81990.0;9726;0
24;4595;8;2020;8;6;1;69000.0;9726;0
112;2360;16;2019;2;22;0;66792.0;3497;3
112;2360;16;2019;2;22;0;66792.0;3500;3
353;6384;8;2020;5;41;0;3600.0;200;3
353;6430;8;2019;5;41;0;1840.0;250;3
353;6422;8;2020;5;41;0;1400.0;150;3
357;4365;34;2020;1;30;1;62880.0;5100;0
357;5069;34;2020;1;10;1;69490.0;7698;0
55;4710;22;2020;7;49;1;37790.0;2999;0
55;4710;22;2020;7;49;1;37790.0;3000;0
357;5063;34;2020;1;30;1;81900.0;7698;0
357;5273;34;2020;1;30;1;99900.0;7698;0
201;4655;8;2020;2;32;0;29990.0;2498;0
55;4784;22;2020;7;49;1;47190.0;5193;0
357;5272;34;2020;9;55;1;99900.0;7698;0
319;1918;8;2020;4;37;0;27990.0;1499;3
58;913;14;2020;0;47;0;19990.0;1560;0
142;1466;16;2019;4;37;0;39992.0;2400;3
153;3180;36;2020;2;32;0;55990.0;2500;0
153;3177;36;2020;2;32;0;54990.0;2500;0
73;1202;8;2020;1;9;1;25000.0;2771;0
73;1201;8;2020;1;9;1;22000.0;2771;0
239;4656;22;2020;0;47;0;39990.0;1998;3
239;4656;22;2020;0;47;0;39990.0;2488;3
207;405;3;2019;5;41;0;17584.0;799;3
207;406;3;2019;5;41;0;19096.0;799;3
207;407;3;2019;5;41;0;14840.0;799;3
207;123;19;2019;5;41;0;3992.0;200;3
58;3788;21;2019;2;32;0;39992.0;2198;0
162;3411;8;2020;8;6;1;65890.0;9726;0
162;3425;8;2020;3;16;1;97990.0;9726;0
162;3387;8;2020;1;10;1;43000.0;6750;0
239;1616;22;2020;4;37;0;27990.0;1998;3
239;1616;22;2020;4;37;0;27990.0;2000;3
334;5494;22;2019;5;41;0;13200.0;449;3
162;3415;8;2020;7;49;1;78990.0;9726;0
52;1555;8;2020;4;37;0;21990.0;1480;3
52;1557;8;2020;4;37;0;25990.0;1598;3
348;4643;20;2020;4;37;0;46990.0;2694;3
348;4653;20;2020;0;48;0;38990.0;2694;3
348;4645;20;2020;4;37;0;59990.0;3956;3
153;3025;19;2020;0;48;0;15990.0;1200;3
153;3023;19;2020;0;48;0;14990.0;1200;3
110;352;26;2019;0;17;0;19992.0;1368;3
334;6028;22;2019;5;41;0;11992.0;645;3
353;6386;8;2020;5;41;0;1440.0;150;3
239;4281;34;2020;0;47;0;19990.0;1496;3
145;3688;8;2019;5;53;0;2156.0;250;3
273;133;17;2020;4;37;0;28990.0;1587;3
273;258;14;2020;0;47;0;19990.0;1587;3
153;4668;10;2020;4;37;0;49990.0;2400;3
153;4669;10;2020;4;37;0;47990.0;2400;3
239;4641;22;2020;4;37;0;79990.0;2488;3
239;4640;22;2020;4;37;0;69990.0;2488;3
239;4512;22;2020;0;17;0;79990.0;1998;3
239;1615;22;2020;4;37;0;29990.0;1998;3
239;1615;22;2020;4;37;0;29990.0;2000;3
358;5431;8;2019;5;41;0;2880.0;279;3
273;253;14;2020;0;47;0;17990.0;1587;3
273;253;14;2020;0;47;0;17990.0;1600;3
273;260;14;2020;0;47;0;19990.0;1560;0
273;254;14;2020;0;47;0;22990.0;1587;3
265;2671;23;2019;2;22;0;31992.0;2488;0
112;2376;16;2019;2;22;0;47992.0;3340;3
112;5375;16;2019;2;22;0;92000.0;3496;3
116;680;8;2019;3;16;1;84792.0;10500;0
19;817;8;2020;4;37;0;29990.0;1499;3
353;6435;8;2020;5;41;0;1600.0;150;3
112;2145;6;2019;4;37;0;55992.0;2694;3
55;4771;22;2020;1;10;1;46490.0;5193;0
55;2676;22;2020;1;10;1;51990.0;5193;0
55;2699;22;2020;1;10;1;70990.0;7790;0
55;4785;22;2020;1;10;1;42290.0;5193;0
55;6163;16;2019;4;37;0;87992.0;5328;3
379;6085;9;2019;5;21;0;1664.0;149;3
199;5904;10;2020;4;37;0;29990.0;1999;3
265;5216;27;2020;4;37;0;29990.0;1997;3
265;5216;27;2020;4;37;0;29990.0;2000;3
239;1617;22;2020;4;37;0;34990.0;1998;3
239;1617;22;2020;4;37;0;34990.0;2000;3
193;5117;8;2019;5;20;0;1785.0;200;3
193;5116;8;2019;5;20;0;910.0;150;3
239;4658;22;2020;0;47;0;45990.0;2488;3
58;957;12;2020;0;48;0;19990.0;1560;0
58;992;17;2020;4;37;0;44990.0;1997;0
265;5207;27;2020;4;37;0;29999.0;1997;3
265;5211;27;2020;4;37;0;38480.0;1997;3
153;1483;19;2020;4;37;0;27990.0;1600;3
153;1482;19;2020;4;37;0;29990.0;1600;3
153;3014;19;2020;0;47;0;16390.0;1200;3
128;3228;11;2020;4;37;0;18790.0;1497;3
239;4614;34;2020;2;22;0;29990.0;2488;3
239;4614;34;2020;2;22;0;29990.0;2500;3
239;4282;34;2020;0;47;0;24990.0;1496;3
239;4618;34;2020;2;22;0;49990.0;3198;0
239;4618;34;2020;2;22;0;49990.0;3200;0
97;400;8;2019;4;37;0;15992.0;1499;3
348;4646;1;2020;2;22;0;47990.0;2393;0
348;4642;1;2020;4;37;0;49990.0;2694;3
348;4651;1;2020;2;22;0;39990.0;2694;3
348;4649;1;2020;2;7;0;37990.0;2694;3
348;3451;1;2020;2;22;0;59990.0;2755;0
118;1072;22;2020;1;30;1;30990.0;3907;0
118;1076;22;2020;7;49;1;34990.0;3907;0
118;1068;22;2020;1;10;1;28990.0;3907;0
342;3739;8;2018;5;41;0;3000.0;200;3
80;736;8;2020;0;47;0;18990.0;1556;3
97;2800;8;2019;4;37;0;17592.0;1499;3
97;2796;8;2019;4;37;0;14392.0;1499;3
97;2795;8;2019;4;37;0;15592.0;1499;3
358;4075;8;2019;5;41;0;2080.0;233;3
348;5125;22;2020;0;35;0;23490.0;1500;6
348;5124;22;2020;0;35;0;34990.0;1798;6
162;3373;8;2020;1;10;1;26990.0;3900;0
162;3376;8;2020;1;10;1;27990.0;3900;0
316;6560;8;2019;5;27;0;2224.0;0;2
316;6178;8;2019;5;27;0;2552.0;0;2
308;4426;8;2019;2;32;0;15192.0;1599;3
369;7124;32;2019;4;37;0;78392.0;1969;3
249;2117;22;2019;0;48;0;38392.0;2000;3
196;6139;23;2020;1;10;1;100000.0;15000;0
153;3257;11;2020;6;4;1;34990.0;3907;0
313;2439;28;2019;0;48;0;18392.0;1600;3
52;577;8;2020;0;47;0;15990.0;1370;3
34;5289;0;2019;5;51;0;31992.0;1254;3
273;365;17;2020;4;37;0;59990.0;1598;3
128;3222;8;2020;4;37;0;37990.0;1967;3
128;3223;8;2020;4;37;0;58990.0;1967;3
128;3218;8;2020;4;37;0;29990.0;1967;3
55;1092;8;2020;4;37;0;32999.0;1451;3
55;1092;8;2020;4;37;0;32999.0;1500;3
128;3208;8;2020;4;37;0;34990.0;1967;3
69;1820;8;2019;5;21;0;1040.0;0;3
69;1821;8;2019;5;21;0;1440.0;0;3
69;1819;8;2019;5;21;0;1040.0;0;3
69;1819;8;2019;5;21;0;1040.0;125;3
19;7043;8;2020;4;37;0;19990.0;1499;3
19;820;8;2020;4;37;0;49990.0;2290;3
58;5860;17;2020;2;32;0;46990.0;1997;0
58;954;12;2020;0;48;0;25990.0;1587;3
199;5849;10;2020;4;37;0;49990.0;3500;3
199;5848;10;2020;4;37;0;49990.0;3470;3
199;5845;10;2020;4;37;0;39990.0;2359;3
199;5845;10;2020;4;37;0;39990.0;2400;3
199;5034;10;2020;0;47;0;12899.0;998;3
58;961;12;2020;0;48;0;23990.0;1560;0
58;912;14;2020;0;47;0;19990.0;1587;3
58;912;14;2020;0;47;0;19990.0;1600;3
52;1564;8;2020;4;37;0;29990.0;1499;3
52;1563;8;2020;4;37;0;29990.0;1499;3
273;362;17;2020;4;37;0;49990.0;1598;3
239;4286;23;2020;0;47;0;29990.0;1998;3
273;130;17;2020;4;37;0;26490.0;1199;3
273;131;17;2020;4;37;0;28990.0;1199;3
273;367;17;2020;4;37;0;59990.0;1997;0
334;3052;11;2019;4;37;0;15192.0;2400;3
55;771;9;2020;0;47;0;16299.0;1206;3
55;2213;23;2019;0;48;0;31992.0;1490;3
55;5869;9;2020;0;48;0;15499.0;1206;3
71;1931;8;2019;4;26;0;9192.0;0;2
355;6647;19;2019;5;41;0;1312.0;150;3
165;6940;16;2019;4;37;0;75992.0;3604;3
165;6942;16;2019;4;37;0;79992.0;3604;3
273;165;17;2020;0;48;0;19990.0;1560;0
273;168;17;2020;0;48;0;21990.0;1560;0
399;7506;8;2019;5;41;0;1176.0;149;3
399;7506;8;2019;5;41;0;1176.0;150;3
399;7500;8;2019;5;41;0;924.0;125;3
399;7500;8;2019;5;41;0;924.0;124;3
399;7516;8;2019;5;51;0;1236.0;200;3
399;7516;8;2019;5;51;0;1236.0;196;3
399;7512;8;2019;5;41;0;1288.0;150;3
116;675;8;2019;7;49;1;65496.0;6690;0
269;4850;8;2019;5;41;0;880.0;125;3
265;2669;23;2019;2;22;0;23992.0;2488;0
72;2026;8;2019;5;41;0;1104.0;250;3
265;2667;23;2019;2;22;0;23192.0;2488;3
273;245;17;2020;4;37;0;49990.0;1598;3
273;245;17;2020;4;37;0;49990.0;1600;3
239;4633;22;2020;4;37;0;57490.0;2488;3
239;4631;22;2020;4;37;0;37990.0;1998;3
239;4631;22;2020;4;37;0;37990.0;2000;3
239;4629;22;2020;4;37;0;55990.0;2488;3
239;4630;22;2020;4;37;0;39990.0;1998;3
239;4630;22;2020;4;37;0;39990.0;2000;3
105;198;8;2019;5;20;0;1600.0;250;3
239;4632;22;2020;4;37;0;35990.0;1998;3
239;4632;22;2020;4;37;0;35990.0;2000;3
348;5387;22;2020;4;37;0;36990.0;1987;3
348;5382;22;2020;4;37;0;34990.0;1987;3
348;5382;22;2020;4;37;0;34990.0;2000;3
348;5389;22;2020;4;37;0;37990.0;1987;3
348;5392;22;2020;4;37;0;39990.0;1987;3
348;5393;22;2020;4;37;0;56990.0;2487;3
399;7507;8;2019;5;41;0;904.0;150;3
399;7507;8;2019;5;41;0;904.0;149;3
273;238;17;2020;4;37;0;39990.0;1598;3
273;240;17;2020;4;37;0;39990.0;1997;0
76;971;8;2020;2;7;0;13990.0;1493;3
311;3564;8;2019;9;55;1;68800.0;9726;0
103;2340;8;2019;5;41;0;1360.0;370;3
342;2451;8;2019;5;41;0;1440.0;150;3
103;2339;8;2019;5;41;0;1184.0;300;3
342;5997;8;2019;5;41;0;1200.0;150;3
55;4769;22;2020;1;10;1;45190.0;5193;0
55;4783;22;2020;1;10;1;40990.0;5193;0
379;4460;20;2020;5;41;0;6195.0;320;3
183;4269;8;2019;5;41;0;1352.0;150;3
183;857;8;2019;5;41;0;1352.0;150;3
183;1082;8;2019;5;41;0;1432.0;150;3
55;4730;22;2020;1;10;1;33590.0;2999;0
55;4711;22;2020;1;10;1;28290.0;2999;0
55;4764;22;2020;1;10;1;38490.0;5193;0
55;4707;22;2020;1;10;1;26990.0;2999;0
55;4762;22;2020;1;10;1;37190.0;5193;0
334;2740;9;2019;5;41;0;2400.0;113;3
269;4849;8;2019;5;41;0;1200.0;125;3
334;2964;9;2019;5;41;0;960.0;124;3
272;4267;8;2019;5;41;0;880.0;150;3
199;5470;23;2020;0;48;0;19990.0;1368;3
199;5470;23;2020;0;48;0;19990.0;1400;3
107;1038;8;2019;4;37;0;15992.0;1600;3
199;1158;23;2020;0;47;0;19990.0;1591;3
199;5472;23;2020;0;47;0;19990.0;1368;3
199;5469;23;2020;0;47;0;19990.0;1368;3
199;5469;23;2020;0;47;0;19990.0;1400;3
199;5473;23;2020;0;47;0;19199.0;1368;3
199;5473;23;2020;0;47;0;19199.0;1400;3
199;5473;23;2020;0;47;0;19199.0;1600;3
134;2568;16;2019;5;41;0;29200.0;1868;3
134;2558;16;2019;5;41;0;28560.0;1745;3
134;2578;16;2019;5;41;0;31760.0;1868;3
311;3523;8;2019;9;55;1;55992.0;6900;0
80;739;8;2020;4;37;0;26990.0;1997;3
153;3283;10;2019;1;9;1;25592.0;3900;0
58;950;14;2019;0;48;0;23992.0;1199;3
58;951;14;2019;0;48;0;22392.0;1560;0
153;3308;11;2020;1;10;1;36990.0;3907;0
153;3280;11;2020;1;12;1;25990.0;2607;0
379;7419;22;2019;5;41;0;9760.0;450;3
379;7197;22;2019;5;41;0;18240.0;1200;3
199;5035;10;2020;0;47;0;13799.0;1248;3
199;5033;10;2020;0;47;0;16499.0;1248;3
199;5033;10;2020;0;47;0;16499.0;1200;3
199;1108;10;2020;2;32;0;39990.0;3342;3
153;3277;11;2020;1;12;1;28490.0;2497;0
199;5903;10;2020;4;37;0;29990.0;1999;3
199;5903;10;2020;4;37;0;29990.0;2000;3
165;4621;23;2019;4;37;0;23992.0;2359;3
119;2805;8;2020;0;47;0;19490.0;1495;3
379;4437;22;2019;5;41;0;11760.0;850;3
326;3939;10;2020;4;37;0;28490.0;2000;3
119;2807;8;2020;0;47;0;18990.0;1495;3
326;3938;10;2020;4;37;0;28990.0;2000;3
153;3281;10;2019;1;30;1;25272.0;3900;0
119;2804;8;2020;0;47;0;19990.0;1325;3
119;3081;8;2020;4;37;0;19990.0;1325;3
76;2958;8;2020;4;37;0;26990.0;1499;3
199;5907;11;2020;4;37;0;25990.0;2000;3
199;5906;11;2020;4;37;0;27990.0;2000;3
55;2724;22;2020;1;10;1;89990.0;7790;0
55;4728;22;2020;1;10;1;32290.0;2999;0
76;975;8;2020;2;32;0;17990.0;1499;3
54;458;8;2020;4;37;0;19900.0;1497;3
54;5115;8;2020;2;32;0;14990.0;1173;3
80;738;8;2020;4;37;0;23990.0;1997;3
54;6324;8;2020;4;37;0;24990.0;1498;3
116;6610;8;2018;2;22;0;16794.0;2776;0
116;3066;8;2019;4;37;0;15592.0;1498;3
116;683;8;2019;8;6;1;63192.0;11800;0
288;248;8;2019;5;41;0;2040.0;300;3
119;3085;8;2020;4;37;0;19490.0;1495;3
119;3093;8;2020;4;37;0;19990.0;1325;3
119;3108;8;2020;4;37;0;49490.0;1991;3
119;3111;8;2020;4;37;0;49990.0;1991;3
119;3104;8;2020;4;37;0;39490.0;1991;3
119;3088;8;2020;4;37;0;18990.0;1495;3
119;3096;8;2020;4;37;0;29990.0;1495;3
269;4860;8;2019;5;41;0;1120.0;150;3
379;7336;19;2019;5;41;0;1000.0;110;3
242;4120;5;2018;6;2;1;95940.0;4250;0
58;3789;21;2018;1;10;1;19980.0;2198;0
227;4187;8;2019;5;41;0;2392.0;300;3
52;5955;8;2019;2;29;0;12392.0;1243;3
296;5878;8;2019;5;41;0;2392.0;250;3
162;3322;8;2019;1;9;1;16232.0;2771;0
313;6012;28;2019;0;47;0;47992.0;2000;3
138;670;8;2018;5;20;0;450.0;110;3
112;4384;14;2019;0;47;0;23992.0;2500;3
112;4384;14;2019;0;47;0;23992.0;2488;3
272;6731;8;2019;5;21;0;1040.0;200;3
272;2531;8;2019;5;41;0;784.0;125;3
272;6542;8;2019;5;21;0;1120.0;250;3
272;5009;8;2019;5;41;0;880.0;150;3
165;3003;16;2019;4;37;0;47992.0;3604;3
165;3003;16;2019;4;37;0;47992.0;3600;3
272;3078;8;2019;5;21;0;1040.0;200;3
291;5648;9;2019;0;48;0;14076.0;1598;3
242;4822;5;2019;6;2;1;98320.0;6374;0
379;7420;22;2019;5;19;0;9200.0;450;3
13;5189;23;2019;4;37;0;71992.0;2000;3
379;7415;22;2019;5;41;0;8960.0;250;3
379;7417;22;2019;5;19;0;8560.0;250;3
379;7423;22;2019;5;19;0;5840.0;85;3
379;4438;22;2019;5;21;0;13920.0;850;3
379;4436;22;2019;5;41;0;9440.0;690;3
345;883;8;2019;5;41;0;1080.0;150;3
368;76;5;2019;6;2;1;99192.0;6871;0
249;4403;34;2019;4;37;0;47992.0;2998;3
116;6462;8;2019;2;32;0;23992.0;2776;0
116;3067;8;2019;4;37;0;15992.0;1498;3
368;5094;5;2019;0;48;0;15992.0;1598;3
368;5093;5;2019;0;48;0;18792.0;1598;3
368;6794;5;2019;0;47;0;19992.0;1598;3
368;6795;5;2019;0;47;0;15992.0;1598;3
107;1001;8;2019;1;43;1;11992.0;1495;3
107;1001;8;2019;1;43;1;11992.0;1500;3
142;6925;5;2019;4;37;0;19520.0;1500;3
142;1493;22;2019;5;21;0;21592.0;998;3
142;1494;22;2019;5;21;0;23992.0;998;3
147;3618;8;2018;5;53;0;2700.0;250;3
227;4176;8;2019;5;41;0;1112.0;200;3
227;3741;8;2019;5;41;0;1192.0;200;3
233;5045;19;2019;2;22;0;23600.0;2179;3
233;3961;19;2019;0;48;0;11600.0;1198;3
379;2786;19;2019;5;41;0;2152.0;150;3
18;3668;8;2019;5;41;0;1640.0;200;3
379;6084;19;2019;5;41;0;1664.0;150;3
233;3960;19;2019;0;48;0;11600.0;1198;3
233;5052;19;2019;2;22;0;23600.0;2179;0
311;7574;8;2019;1;43;1;27680.0;3760;0
55;2701;22;2020;1;10;1;72490.0;7790;0
